Tue, Aug 31, 2021
3:01:36 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
131.4400000	121.9700012	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0003565	-0.0003222	-0.0002428	0.0001525	-0.0010388	-0.0011313	-0.0003817	0.0002587
132.7150000	-4505.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002204	-0.0001902	-0.0012519	-0.0009075	-0.0011767	-0.0012700	0.0006345	0.0013419
134.2550000	4692.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002534	-0.0001636	0.0008233	0.0011930	-0.0012126	-0.0013704	-0.0014484	-0.0006987
135.5850000	121.9400024	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0003239	-0.0002869	-0.0002395	0.0001372	-0.0010468	-0.0011456	-0.0003829	0.0002475
137.0100000	-4504.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001759	-0.0001422	-0.0012529	-0.0009341	-0.0011865	-0.0012872	0.0006291	0.0013327
138.5550000	4690.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002083	-0.0001153	0.0008270	0.0011727	-0.0012242	-0.0013888	-0.0014576	-0.0007141
139.8550000	121.8099976	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002852	-0.0002469	-0.0002339	0.0001204	-0.0010567	-0.0011625	-0.0003951	0.0002437
141.1750000	-4504.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001396	-0.0000997	-0.0012505	-0.0009517	-0.0012020	-0.0013054	0.0006271	0.0013263
142.8800000	4690.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001693	-0.0000703	0.0008336	0.0011598	-0.0012358	-0.0014050	-0.0014679	-0.0007307
144.1950000	121.8499985	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002481	-0.0002061	-0.0002275	0.0001040	-0.0010755	-0.0011872	-0.0003977	0.0002371
145.4600000	-4503.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000987	-0.0000542	-0.0012509	-0.0009769	-0.0012249	-0.0013323	0.0006252	0.0013271
147.0000000	4689.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001278	-0.0000214	0.0008510	0.0011445	-0.0012592	-0.0014318	-0.0014735	-0.0007370
148.3350000	121.9300003	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002190	-0.0001667	-0.0002181	0.0000906	-0.0010945	-0.0012048	-0.0003967	0.0002333
149.7250000	-4501.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000613	-0.0000051	-0.0012403	-0.0009930	-0.0012470	-0.0013585	0.0006288	0.0013294
151.3350000	4689.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000930	0.0000276	0.0008628	0.0011338	-0.0012830	-0.0014562	-0.0014783	-0.0007501
152.6800000	121.8600006	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001857	-0.0001232	-0.0002121	0.0000767	-0.0011233	-0.0012360	-0.0004009	0.0002324
154.0450000	-4501.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000200	0.0000446	-0.0012371	-0.0010121	-0.0012742	-0.0013847	0.0006310	0.0013340
155.6000000	4687.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000452	0.0000809	0.0008749	0.0011240	-0.0012990	-0.0014822	-0.0014894	-0.0007531
156.9100000	121.7900009	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001401	-0.0000761	-0.0002064	0.0000670	-0.0011335	-0.0012549	-0.0004074	0.0002284
158.3100000	-4501.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000289	0.0000918	-0.0012412	-0.0010359	-0.0012831	-0.0014137	0.0006254	0.0013334
159.8700000	4686.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000101	0.0001341	0.0008771	0.0011029	-0.0013080	-0.0014998	-0.0015078	-0.0007674
161.1300000	121.9300003	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000973	-0.0000284	-0.0002058	0.0000415	-0.0011380	-0.0012707	-0.0004202	0.0002226
162.4650000	-4498.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000751	0.0001365	-0.0012455	-0.0010576	-0.0012945	-0.0014322	0.0006142	0.0013240
164.0450000	4685.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000641	0.0001904	0.0008838	0.0010815	-0.0013056	-0.0015132	-0.0015185	-0.0007887
165.3250000	121.8099976	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000403	0.0000249	-0.0002086	0.0000155	-0.0011373	-0.0012819	-0.0004272	0.0001991
166.6850000	-4498.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001346	0.0001959	-0.0012464	-0.0010901	-0.0012911	-0.0014422	0.0006133	0.0013089
168.4250000	4685.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001352	0.0002596	0.0008882	0.0010455	-0.0013010	-0.0015181	-0.0015347	-0.0008269
169.7800000	121.8899994	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000264	0.0000926	-0.0002007	-0.0000185	-0.0011330	-0.0012919	-0.0004404	0.0001796
171.0900000	-4496.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002013	0.0002678	-0.0012482	-0.0011402	-0.0012939	-0.0014519	0.0006040	0.0012898
172.7100000	4684.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002005	0.0003339	0.0009013	0.0010028	-0.0012990	-0.0015293	-0.0015469	-0.0008509
173.9950000	121.8700027	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000820	0.0001498	-0.0001997	-0.0000556	-0.0011412	-0.0013030	-0.0004453	0.0001612
175.2750000	-4497.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002581	0.0003277	-0.0012454	-0.0011708	-0.0013063	-0.0014684	0.0006035	0.0012808
176.8300000	4684.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002535	0.0003913	0.0009112	0.0009896	-0.0013195	-0.0015528	-0.0015544	-0.0008639
178.1700000	121.9000015	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001341	0.0002099	-0.0001887	-0.0000700	-0.0011617	-0.0013322	-0.0004474	0.0001583
179.5100000	-4496.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003059	0.0003828	-0.0012381	-0.0011996	-0.0013261	-0.0014903	0.0006069	0.0012671
181.2150000	4683.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003042	0.0004534	0.0009258	0.0009717	-0.0013435	-0.0015873	-0.0015650	-0.0008741
182.5000000	121.9000015	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001806	0.0002660	-0.0001751	-0.0000925	-0.0011901	-0.0013639	-0.0004531	0.0001520
183.8050000	-4496.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003569	0.0004434	-0.0012304	-0.0012160	-0.0013558	-0.0015294	0.0006096	0.0012730
185.4950000	4683.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003598	0.0005185	0.0009412	0.0009514	-0.0013668	-0.0016200	-0.0015747	-0.0008826
186.8200000	121.9300003	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002251	0.0003184	-0.0001675	-0.0001068	-0.0012196	-0.0013956	-0.0004568	0.0001361
188.2050000	-4496.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004075	0.0005022	-0.0012260	-0.0012394	-0.0013894	-0.0015674	0.0006069	0.0012748
189.8900000	4682.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004039	0.0005753	0.0009557	0.0009409	-0.0014005	-0.0016559	-0.0015838	-0.0008922
191.1750000	121.8300018	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002778	0.0003782	-0.0001581	-0.0001222	-0.0012462	-0.0014305	-0.0004597	0.0001508
192.4600000	-4494.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004610	0.0005649	-0.0012161	-0.0012647	-0.0014166	-0.0016019	0.0006058	0.0012850
194.0450000	4682.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004481	0.0006288	0.0009727	0.0009294	-0.0014250	-0.0016839	-0.0015863	-0.0009039
195.4100000	121.7900009	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003227	0.0004361	-0.0001489	-0.0001407	-0.0012717	-0.0014647	-0.0004665	0.0001330
196.7900000	-4495.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005076	0.0006180	-0.0012142	-0.0012882	-0.0014449	-0.0016306	0.0006051	0.0012675
198.5550000	4680.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005040	0.0006984	0.0009862	0.0008991	-0.0014507	-0.0017124	-0.0015943	-0.0009263
