Thu, Sep 02, 2021
3:00:14 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
118.5400000	121.5699997	0.0005001	0.0005001	0.0005001	0.0005001	-0.0005001	-0.0005001	-0.0005001	-0.0005001	0.1303143	0.1528960	0.0262342	-0.0190067	-0.1312989	-0.1557500	-0.0285618	0.0194370
119.8550000	-4504.0000000	0.0005001	0.0005001	0.0005001	0.0004670	-0.0005001	-0.0005001	-0.0005001	-0.0004643	0.1911045	0.2123423	-0.4776808	-0.5101482	-0.1922482	-0.2169932	0.4779704	0.5131451
121.4150000	4693.0000000	0.0005001	0.0005001	0.0005001	0.0004557	-0.0005001	-0.0005001	-0.0004996	-0.0004548	0.1922257	0.2427127	0.5497642	0.4368871	-0.1931341	-0.2476943	-0.5585624	-0.4349940
122.8350000	121.7200012	0.0005001	0.0005001	0.0005001	0.0005001	-0.0005001	-0.0005001	-0.0005001	-0.0005001	0.1406498	0.1651336	0.0281791	-0.0208791	-0.1417497	-0.1683428	-0.0307209	0.0215379
124.1050000	-4503.0000000	0.0004890	0.0005001	0.0004867	0.0004414	-0.0004861	-0.0005001	-0.0004835	-0.0004389	0.1988205	0.2269982	-0.4637803	-0.4857464	-0.1989087	-0.2322035	0.4608967	0.4889683
125.6550000	4691.0000000	0.0004791	0.0004946	0.0004782	0.0004308	-0.0004750	-0.0004923	-0.0004728	-0.0004301	0.1960751	0.2547217	0.5291149	0.4124640	-0.1952560	-0.2590387	-0.5330395	-0.4106179
126.9550000	121.5800018	0.0005001	0.0005001	0.0005001	0.0005001	-0.0005001	-0.0005001	-0.0005001	-0.0005001	0.1510984	0.1774884	0.0301407	-0.0227816	-0.1522412	-0.1810346	-0.0329078	0.0237119
128.2000000	-4502.0000000	0.0004638	0.0004798	0.0004617	0.0004182	-0.0004611	-0.0004757	-0.0004586	-0.0004160	0.2001044	0.2315232	-0.4392670	-0.4636769	-0.2002799	-0.2349214	0.4363943	0.4671446
129.7750000	4690.0000000	0.0004547	0.0004693	0.0004539	0.0004084	-0.0004507	-0.0004671	-0.0004486	-0.0004079	0.1974702	0.2558967	0.5056610	0.3904015	-0.1967079	-0.2604773	-0.5099010	-0.3884656
131.0600000	121.8600006	0.0005001	0.0005001	0.0005001	0.0005001	-0.0005001	-0.0005001	-0.0005001	-0.0005001	0.1619199	0.1903242	0.0322202	-0.0247560	-0.1631790	-0.1943208	-0.0352524	0.0260273
132.3200000	-4500.0000000	0.0004403	0.0004555	0.0004385	0.0003967	-0.0004377	-0.0004516	-0.0004354	-0.0003946	0.2012136	0.2334470	-0.4162942	-0.4430577	-0.2015095	-0.2371432	0.4133911	0.4467510
133.8700000	4689.0000000	0.0004317	0.0004456	0.0004311	0.0003875	-0.0004280	-0.0004436	-0.0004259	-0.0003870	0.1986969	0.2569112	0.4836845	0.3697557	-0.1980075	-0.2618054	-0.4882229	-0.3676631
135.1750000	121.6900024	0.0005001	0.0005001	0.0005001	0.0005001	-0.0005001	-0.0005001	-0.0005001	-0.0005001	0.1732431	0.2037754	0.0343715	-0.0268869	-0.1746191	-0.2082907	-0.0377034	0.0285712
136.4300000	-4499.0000000	0.0004182	0.0004326	0.0004166	0.0003765	-0.0004158	-0.0004290	-0.0004136	-0.0003746	0.2021684	0.2351777	-0.3946421	-0.4236920	-0.2026068	-0.2391966	0.3917581	0.4276884
138.0300000	4688.0000000	0.0004102	0.0004233	0.0004097	0.0003678	-0.0004066	-0.0004213	-0.0004045	-0.0003674	0.1997785	0.2578104	0.4628848	0.3502102	-0.1991761	-0.2630530	-0.4676980	-0.3479187
139.3550000	121.7799988	0.0005001	0.0005001	0.0005001	0.0005001	-0.0005001	-0.0005001	-0.0005001	-0.0005001	0.1852030	0.2180227	0.0366996	-0.0291304	-0.1867457	-0.2231738	-0.0403920	0.0313337
140.6700000	-4499.0000000	0.0003970	0.0004107	0.0003957	0.0003573	-0.0003949	-0.0004074	-0.0003927	-0.0003554	0.2029898	0.2367536	-0.3738981	-0.4051702	-0.2036022	-0.2411483	0.3709704	0.4094685
